record_id,event_time_utc,asset_class,program_value_band,schedule_criticality,robot_type,task_type,shift,terrain,weather,autonomy_level,battery_pct,signal_strength_pct,payload_kg,task_duration_min,cycle_time_sec,energy_used_kwh,operator_interventions,near_miss_count,planned_maintenance_flag,unplanned_downtime_min,qa_tolerance_mm,qa_deviation_mm,qa_pass_flag,value_at_risk_musd,delay_risk_pct,estimated_rework_cost_usd,productivity_score,task_success_label
CRI-000753,2025-01-05T22:57:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,flat,windy,2,53,98,11,211,48.54,2.4,0,0,0,0,2.05,1.79,1,10.44,15.6,0.0,84.4,1
CRI-000754,2025-01-05T23:06:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,night,flat,light_rain,5,87,100,41,194,16.53,7.46,4,0,0,0,2.37,2.82,0,9.5,19.31,44350.55,80.69,0
CRI-000755,2025-01-05T23:15:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,confined,cold,3,46,80,478,72,67.42,21.48,0,0,0,0,5.52,5.2,1,10.59,19.49,0.0,80.51,1
CRI-000756,2025-01-05T23:24:00Z,semiconductor_fab,very_high,critical,inspection_drone,progress_scan,day,mixed,clear,4,51,77,20,81,124.72,2.94,4,0,0,3,2.65,1.6,1,8.39,21.47,0.0,79.58,1
CRI-000757,2025-01-05T23:33:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,day,sloped,clear,3,57,72,247,187,14.08,9.74,2,0,0,9,5.04,4.96,1,7.46,19.09,0.0,84.06,1
CRI-000758,2025-01-05T23:42:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,night,flat,clear,5,100,95,189,38,147.57,5.41,5,0,0,13,6.3,5.8,1,5.93,23.5,0.0,81.05,1
CRI-000759,2025-01-05T23:51:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,sloped,clear,4,62,82,438,305,152.32,80.36,3,0,0,6,6.57,3.88,1,5.8,18.57,0.0,83.53,1
CRI-000760,2025-01-06T00:00:00Z,hospital,high,critical,bricklaying_robot,masonry,day,mixed,clear,5,53,87,296,206,34.88,12.53,1,0,0,0,3.43,3.36,1,6.27,3.61,0.0,96.39,1
CRI-000761,2025-01-06T00:09:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,night,flat,clear,2,37,95,700,351,162.37,42.92,2,0,0,12,5.42,5.42,1,2.87,27.97,0.0,76.23,1
CRI-000762,2025-01-06T00:18:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,cloudy,3,41,91,346,288,28.59,19.23,3,0,0,6,3.86,4.06,0,5.99,17.47,49993.05,84.63,0
CRI-000763,2025-01-06T00:27:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,windy,3,83,93,394,127,172.71,15.45,1,0,0,0,4.09,4.58,0,3.4,19.0,49453.27,81.0,0
CRI-000764,2025-01-06T00:36:00Z,data_center,high,critical,inspection_drone,qa_inspection,day,mixed,high_heat,4,25,82,17,145,66.92,3.21,2,0,0,0,2.61,2.45,1,6.49,25.66,0.0,74.34,1
CRI-000765,2025-01-06T00:45:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,day,flat,high_heat,4,64,87,112,99,28.43,7.29,1,0,0,0,3.98,3.91,1,5.08,15.92,0.0,84.08,1
CRI-000766,2025-01-06T00:54:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,clear,3,33,90,1130,121,192.87,25.71,2,0,0,3,2.43,2.3,1,5.61,21.29,0.0,79.76,1
CRI-000767,2025-01-06T01:03:00Z,data_center,high,critical,inspection_drone,qa_inspection,night,confined,light_rain,4,59,91,10,140,84.14,1.4,3,0,0,0,4.69,3.65,1,6.63,26.9,0.0,73.1,1
CRI-000768,2025-01-06T01:12:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,mixed,clear,4,81,77,206,30,26.99,1.68,3,0,0,8,1.51,1.69,0,9.53,20.78,82933.88,82.02,0
CRI-000769,2025-01-06T01:21:00Z,metro_tunnel,very_high,high,inspection_drone,progress_scan,day,mixed,clear,3,60,77,25,289,128.83,8.72,1,0,0,0,5.29,5.53,0,9.13,9.69,89329.51,90.31,0
CRI-000770,2025-01-06T01:30:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,mixed,clear,4,24,87,982,155,342.32,79.34,3,0,0,4,4.43,4.56,0,7.11,24.05,87125.65,77.35,0
CRI-000771,2025-01-06T01:39:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,flat,windy,4,25,95,415,123,65.2,32.28,4,0,0,0,3.71,3.05,1,5.81,28.01,0.0,71.99,0
CRI-000772,2025-01-06T01:48:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,confined,high_heat,2,37,90,104,359,6.62,14.59,0,0,0,0,1.96,1.97,0,8.51,26.33,17647.08,73.67,0
CRI-000773,2025-01-06T01:57:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,flat,clear,5,36,82,255,79,65.05,10.35,3,0,0,4,3.37,3.51,0,4.63,17.32,51335.4,84.08,0
CRI-000774,2025-01-06T02:06:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,flat,clear,3,33,89,3761,195,310.06,136.71,2,0,0,0,8.56,10.29,0,7.47,20.17,79019.58,79.83,0
CRI-000775,2025-01-06T02:15:00Z,hospital,high,critical,bricklaying_robot,masonry,day,mixed,cloudy,5,56,94,481,164,13.16,6.75,2,0,0,2,2.05,1.93,1,6.07,6.06,0.0,94.64,1
CRI-000776,2025-01-06T02:24:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,windy,5,42,92,104,214,27.83,6.08,5,0,0,0,2.48,2.5,0,9.0,19.63,35307.45,80.37,0
CRI-000777,2025-01-06T02:33:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,mixed,light_rain,2,42,83,652,207,91.17,52.68,4,0,1,0,3.39,3.87,0,5.51,32.89,22660.91,67.11,0
CRI-000778,2025-01-06T02:42:00Z,hospital,high,critical,autonomous_excavator,precision_grading,day,mixed,clear,4,53,71,2614,63,235.15,42.43,3,0,0,11,2.04,1.45,1,4.58,15.34,0.0,88.51,1
CRI-000779,2025-01-06T02:51:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,3,33,70,118,274,20.68,17.73,0,0,0,0,1.9,1.61,1,6.34,10.59,0.0,89.41,1
CRI-000780,2025-01-06T03:00:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,night,flat,heavy_rain,5,35,96,81,76,8.54,2.92,3,0,0,0,1.24,1.36,0,10.25,24.77,83933.06,75.23,0
CRI-000781,2025-01-06T03:09:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,night,mixed,clear,3,23,87,475,249,50.57,55.26,3,0,1,8,4.61,2.88,1,2.05,33.02,0.0,69.78,0
CRI-000782,2025-01-06T03:18:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,confined,light_rain,5,54,81,2815,173,159.84,81.93,6,1,0,0,2.34,1.61,1,3.77,35.57,0.0,74.43,0
CRI-000783,2025-01-06T03:27:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,windy,4,60,76,1070,330,180.77,76.78,5,0,0,2,3.84,3.29,1,3.16,21.49,0.0,79.21,1
CRI-000784,2025-01-06T03:36:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,mixed,heavy_rain,2,52,82,11,340,88.66,10.69,2,0,0,4,3.59,2.1,1,1.68,34.83,0.0,66.57,0
CRI-000785,2025-01-06T03:45:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,night,flat,cloudy,4,98,92,8,53,54.58,0.58,2,0,0,3,3.77,3.68,1,4.95,18.97,0.0,82.08,1
CRI-000786,2025-01-06T03:54:00Z,long_span_bridge,very_high,critical,inspection_drone,progress_scan,day,flat,windy,4,33,96,24,169,27.76,6.22,1,0,0,7,7.78,5.09,1,6.62,14.31,0.0,88.14,1
CRI-000787,2025-01-06T04:03:00Z,metro_tunnel,very_high,high,bricklaying_robot,masonry,night,confined,clear,4,94,79,392,248,35.25,9.71,0,0,0,0,8.94,6.57,1,9.17,20.44,0.0,79.56,1
CRI-000788,2025-01-06T04:12:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,day,sloped,clear,4,21,90,197,299,171.84,78.19,3,0,0,0,2.71,2.79,0,5.37,22.64,73572.18,77.36,0
CRI-000789,2025-01-06T04:21:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,5,82,90,145,35,27.2,2.41,1,0,0,0,3.94,4.73,0,1.76,4.98,15434.09,95.02,0
CRI-000790,2025-01-06T04:30:00Z,long_span_bridge,very_high,critical,bricklaying_robot,masonry,day,mixed,windy,3,19,87,212,296,8.64,22.03,4,0,0,14,5.37,3.31,1,5.73,40.23,0.0,64.67,0
CRI-000791,2025-01-06T04:39:00Z,data_center,high,critical,material_transport_rover,material_transport,day,mixed,high_heat,5,52,95,2542,278,105.13,59.54,4,0,0,11,3.18,3.85,0,5.82,25.1,15405.66,78.75,0
CRI-000792,2025-01-06T04:48:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,night,sloped,clear,3,63,83,1266,110,206.25,22.46,5,0,0,7,2.62,2.46,1,6.19,31.84,0.0,70.61,0
CRI-000793,2025-01-06T04:57:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,confined,clear,5,99,79,2489,147,276.11,37.38,3,0,0,0,6.58,4.84,1,5.33,19.02,0.0,80.98,1
CRI-000794,2025-01-06T05:06:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,mixed,windy,3,87,74,71,156,19.9,8.19,6,0,0,3,2.0,1.96,1,5.33,30.43,0.0,70.62,0
CRI-000795,2025-01-06T05:15:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,day,flat,cloudy,3,45,96,354,203,130.87,60.4,5,0,0,12,7.84,5.21,1,5.06,28.51,0.0,75.69,1
CRI-000796,2025-01-06T05:24:00Z,hospital,high,critical,autonomous_excavator,precision_grading,day,confined,clear,3,83,73,3668,31,390.75,14.14,0,0,0,10,3.91,4.2,0,4.39,19.54,51601.32,83.96,0
CRI-000797,2025-01-06T05:33:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,night,flat,clear,5,78,94,517,284,98.03,35.38,2,0,0,0,5.69,6.13,0,10.63,10.53,159391.34,89.47,0
CRI-000798,2025-01-06T05:42:00Z,hospital,high,critical,inspection_drone,qa_inspection,day,flat,clear,4,31,95,6,221,93.32,8.43,3,0,0,9,3.09,3.03,1,2.37,11.97,0.0,91.18,1
CRI-000799,2025-01-06T05:51:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,flat,high_heat,5,29,80,421,357,42.15,47.17,2,0,0,7,3.4,3.3,1,5.73,19.6,0.0,82.85,1
CRI-000800,2025-01-06T06:00:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,flat,clear,4,25,77,2524,222,122.14,30.03,3,0,0,0,5.05,5.29,0,4.71,23.25,13363.07,76.75,0
CRI-000801,2025-01-06T06:09:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,flat,windy,2,85,88,2341,212,316.78,88.77,2,0,0,5,3.81,4.39,0,3.26,26.51,27830.82,75.24,0
CRI-000802,2025-01-06T06:18:00Z,data_center,high,critical,bricklaying_robot,masonry,day,mixed,cloudy,3,21,88,473,183,40.77,9.15,0,0,0,8,3.52,3.44,1,6.58,24.38,0.0,78.42,1
CRI-000803,2025-01-06T06:27:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,light_rain,2,98,80,28,24,24.06,1.44,1,0,0,0,1.32,0.9,1,11.67,20.22,0.0,79.78,1
CRI-000804,2025-01-06T06:36:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,flat,clear,2,21,73,659,67,171.75,17.51,3,0,0,5,5.52,6.73,0,5.8,34.21,77762.89,67.54,0
CRI-000805,2025-01-06T06:45:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,flat,cloudy,4,89,74,3166,324,381.81,147.51,3,0,0,5,7.65,9.01,0,3.65,15.89,50690.93,85.86,0
CRI-000806,2025-01-06T06:54:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,night,confined,clear,2,85,78,2210,195,128.39,27.55,3,0,1,31,7.53,6.18,1,6.16,37.09,0.0,73.76,1
CRI-000807,2025-01-06T07:03:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,day,mixed,clear,4,82,80,465,157,8.65,14.43,3,0,0,0,1.86,1.42,1,6.05,18.29,0.0,81.71,1
CRI-000808,2025-01-06T07:12:00Z,long_span_bridge,very_high,critical,autonomous_excavator,bulk_excavation,day,mixed,cold,3,86,89,2812,337,333.37,244.69,3,0,0,0,5.25,6.2,0,8.15,20.99,99248.85,79.01,0
CRI-000809,2025-01-06T07:21:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,night,mixed,clear,4,27,98,153,51,26.83,1.45,0,0,0,4,4.35,5.32,0,6.15,22.35,47965.05,79.05,0
CRI-000810,2025-01-06T07:30:00Z,long_span_bridge,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,light_rain,4,47,80,18,38,28.3,2.64,4,0,0,0,6.94,7.41,0,5.87,23.63,36975.63,76.37,0
CRI-000811,2025-01-06T07:39:00Z,long_span_bridge,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,cold,4,64,78,644,127,153.82,35.15,2,0,0,5,6.44,5.68,1,9.17,22.09,0.0,79.66,1
CRI-000812,2025-01-06T07:48:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,flat,clear,3,82,86,1831,338,230.37,52.92,1,0,0,0,4.76,4.33,1,5.21,17.65,0.0,82.35,1
CRI-000813,2025-01-06T07:57:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,sloped,heavy_rain,4,50,82,24,326,82.56,12.62,3,0,0,15,2.42,1.63,1,8.01,38.81,0.0,66.44,0
CRI-000814,2025-01-06T08:06:00Z,hospital,high,critical,rebar_tying_robot,rebar_tying,day,mixed,clear,4,21,82,160,127,31.57,6.57,3,0,0,1,3.03,1.77,1,1.92,25.86,0.0,74.49,1
CRI-000815,2025-01-06T08:15:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,mixed,high_heat,3,73,82,145,343,21.52,23.95,5,0,0,13,4.76,4.87,0,5.06,29.59,24491.73,74.96,0
CRI-000816,2025-01-06T08:24:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,precision_grading,day,confined,clear,3,58,90,3215,281,340.41,180.03,3,0,0,19,1.55,1.7,0,4.24,30.62,34471.29,76.03,0
CRI-000817,2025-01-06T08:33:00Z,long_span_bridge,very_high,critical,bricklaying_robot,masonry,day,sloped,clear,2,69,99,497,162,40.02,18.77,3,0,1,20,5.94,5.09,1,8.36,31.08,0.0,75.92,1
CRI-000818,2025-01-06T08:42:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,mixed,clear,5,56,97,330,164,35.23,31.82,3,0,0,4,3.97,3.29,1,2.76,10.23,0.0,91.17,1
CRI-000819,2025-01-06T08:51:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,flat,cloudy,2,86,93,161,218,28.24,22.1,0,0,0,0,4.58,4.25,1,4.88,17.04,0.0,82.96,1
CRI-000820,2025-01-06T09:00:00Z,airport_terminal,high,high,material_transport_rover,material_transport,day,flat,light_rain,4,72,75,2582,252,329.04,20.03,1,0,0,13,4.78,3.05,1,6.31,18.67,0.0,85.88,1
CRI-000821,2025-01-06T09:09:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,flat,clear,5,91,81,2138,204,160.68,27.59,6,0,0,0,9.74,8.5,1,7.03,22.06,0.0,77.94,1
CRI-000822,2025-01-06T09:18:00Z,airport_terminal,high,high,autonomous_excavator,bulk_excavation,night,mixed,cloudy,2,29,89,1364,243,181.54,90.03,2,0,1,0,4.81,4.25,1,1.51,30.34,0.0,69.66,0
CRI-000823,2025-01-06T09:27:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,sloped,clear,3,55,81,1556,242,293.85,24.01,0,0,0,4,7.22,4.69,1,9.56,14.91,0.0,86.49,1
CRI-000824,2025-01-06T09:36:00Z,airport_terminal,high,high,autonomous_excavator,precision_grading,day,flat,clear,3,24,84,1940,260,417.36,134.68,4,0,0,14,5.76,5.63,1,2.82,36.47,0.0,68.43,0
CRI-000825,2025-01-06T09:45:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,day,mixed,clear,2,71,72,25,211,15.78,1.54,0,0,0,13,5.36,6.49,0,1.54,22.6,11668.61,81.95,0
CRI-000826,2025-01-06T09:54:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,sloped,high_heat,2,41,83,107,136,30.62,9.46,5,0,1,22,3.32,3.73,0,4.51,40.01,49180.32,67.69,0
CRI-000827,2025-01-06T10:03:00Z,airport_terminal,high,high,autonomous_excavator,precision_grading,day,confined,clear,2,82,88,2140,170,168.78,98.58,3,0,0,0,5.39,4.93,1,2.44,22.28,0.0,77.72,1
CRI-000828,2025-01-06T10:12:00Z,hospital,high,critical,bricklaying_robot,masonry,day,mixed,light_rain,5,83,99,492,179,35.38,7.25,3,0,0,9,3.8,4.02,0,1.25,20.38,13027.76,82.77,0
CRI-000829,2025-01-06T10:21:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,night,flat,clear,5,64,84,76,192,28.66,6.3,2,0,0,14,4.59,3.83,1,1.43,20.14,0.0,84.76,1
CRI-000830,2025-01-06T10:30:00Z,hospital,high,critical,material_transport_rover,material_transport,night,mixed,high_heat,4,40,80,1470,227,334.5,40.53,3,0,0,0,2.66,1.56,1,4.88,26.06,0.0,73.94,1
CRI-000831,2025-01-06T10:39:00Z,semiconductor_fab,very_high,critical,autonomous_excavator,precision_grading,day,mixed,cold,4,19,89,3936,186,129.82,95.57,6,0,0,6,2.4,2.55,0,11.01,38.7,35782.72,63.4,0
CRI-000832,2025-01-06T10:48:00Z,data_center,high,critical,inspection_drone,progress_scan,night,flat,clear,3,55,92,2,110,36.02,0.64,5,0,0,0,4.15,3.36,1,7.56,26.11,0.0,73.89,1
CRI-000833,2025-01-06T10:57:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,confined,windy,4,90,81,1446,233,341.85,140.54,3,0,0,1,2.15,1.66,1,7.55,19.79,0.0,80.56,1
CRI-000834,2025-01-06T11:06:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,night,flat,cloudy,3,23,100,2064,117,313.36,19.17,3,0,0,0,7.3,8.77,0,4.75,33.55,25930.22,66.45,0
CRI-000835,2025-01-06T11:15:00Z,metro_tunnel,very_high,high,autonomous_excavator,bulk_excavation,day,confined,clear,4,56,94,3171,80,95.98,36.07,2,0,0,0,9.63,11.22,0,7.24,12.46,21474.87,87.54,0
CRI-000836,2025-01-06T11:24:00Z,hospital,high,critical,material_transport_rover,material_transport,night,flat,cold,4,40,100,1247,211,265.81,29.59,1,1,0,1,2.09,1.72,1,3.68,23.88,0.0,86.47,0
CRI-000837,2025-01-06T11:33:00Z,data_center,high,critical,inspection_drone,progress_scan,night,mixed,cold,2,67,92,25,143,139.51,3.22,1,0,0,5,4.08,2.6,1,2.76,24.52,0.0,77.23,1
CRI-000838,2025-01-06T11:42:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,mixed,clear,4,38,80,404,198,36.0,7.85,2,0,0,7,3.64,2.97,1,2.27,18.8,0.0,83.65,1
CRI-000839,2025-01-06T11:51:00Z,data_center,high,critical,autonomous_excavator,bulk_excavation,day,sloped,windy,3,46,79,862,36,280.68,20.83,2,0,0,5,4.68,5.32,0,5.64,21.62,58299.48,80.13,0
CRI-000840,2025-01-06T12:00:00Z,hospital,high,critical,bricklaying_robot,masonry,night,flat,clear,3,74,77,83,164,38.37,10.22,3,0,0,0,3.95,4.69,0,4.09,20.69,41494.91,79.31,0
CRI-000841,2025-01-06T12:09:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,mixed,clear,3,39,82,8,234,98.88,8.4,6,0,0,7,2.59,3.03,0,7.69,31.45,68665.21,71.0,0
CRI-000842,2025-01-06T12:18:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,day,flat,clear,3,38,77,1541,116,235.22,82.93,2,0,0,0,2.2,2.43,0,2.94,12.31,40528.33,87.69,0
CRI-000843,2025-01-06T12:27:00Z,hospital,high,critical,concrete_printing_robot,concrete_printing,day,flat,windy,4,82,83,663,301,46.83,66.56,3,0,0,9,2.63,2.83,0,4.87,25.9,50356.75,77.25,0
CRI-000844,2025-01-06T12:36:00Z,data_center,high,critical,autonomous_excavator,precision_grading,day,sloped,high_heat,4,45,72,1433,280,390.3,142.19,1,0,0,1,2.52,2.28,1,7.13,18.43,0.0,81.92,1
CRI-000845,2025-01-06T12:45:00Z,data_center,high,critical,material_transport_rover,material_transport,day,mixed,clear,4,86,74,1186,89,258.75,9.33,0,0,0,0,2.76,2.05,1,2.87,11.51,0.0,88.49,1
CRI-000846,2025-01-06T12:54:00Z,hospital,high,critical,autonomous_excavator,bulk_excavation,night,flat,cloudy,4,43,92,3369,26,136.46,14.94,3,0,0,3,3.96,2.95,1,5.69,25.47,0.0,75.58,1
CRI-000847,2025-01-06T13:03:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,flat,clear,4,34,86,27,228,12.59,8.02,4,0,0,6,2.36,2.66,0,5.08,16.55,44977.16,85.55,0
CRI-000848,2025-01-06T13:12:00Z,semiconductor_fab,very_high,critical,inspection_drone,qa_inspection,day,sloped,windy,4,38,89,22,57,73.71,1.04,4,0,0,8,2.22,2.56,0,7.78,31.63,107187.96,71.17,0
CRI-000849,2025-01-06T13:21:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,flat,clear,4,43,100,2302,48,170.07,8.73,4,0,0,8,1.74,1.98,0,7.14,15.92,109698.04,86.88,0
CRI-000850,2025-01-06T13:30:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,mixed,high_heat,3,64,71,1293,173,256.81,27.6,2,0,0,8,1.86,2.3,0,4.7,26.28,38786.67,76.52,0
CRI-000851,2025-01-06T13:39:00Z,data_center,high,critical,material_transport_rover,material_transport,day,sloped,clear,3,73,98,851,150,124.93,23.06,3,0,0,0,2.41,2.72,0,6.02,22.4,25702.89,77.6,0
CRI-000852,2025-01-06T13:48:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,day,confined,cloudy,5,97,73,5,347,45.01,5.51,2,0,0,0,5.46,3.33,1,2.73,17.29,0.0,82.71,1
CRI-000853,2025-01-06T13:57:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,night,flat,cold,3,25,81,81,123,30.68,3.3,1,0,0,2,4.07,2.46,1,5.84,30.4,0.0,70.3,0
CRI-000854,2025-01-06T14:06:00Z,long_span_bridge,very_high,critical,bricklaying_robot,masonry,night,flat,high_heat,4,52,85,380,157,32.26,18.06,2,0,0,9,7.58,5.95,1,6.21,25.37,0.0,77.78,1
CRI-000855,2025-01-06T14:15:00Z,semiconductor_fab,very_high,critical,concrete_printing_robot,concrete_printing,day,flat,cold,3,28,75,648,24,118.04,6.86,2,0,1,19,2.87,3.42,0,6.08,31.31,66510.14,75.34,0
CRI-000856,2025-01-06T14:24:00Z,semiconductor_fab,very_high,critical,bricklaying_robot,masonry,night,flat,clear,5,48,70,149,142,19.88,13.56,0,0,0,8,2.97,2.19,1,5.57,8.32,0.0,94.48,1
CRI-000857,2025-01-06T14:33:00Z,airport_terminal,high,high,inspection_drone,qa_inspection,night,confined,clear,5,56,94,23,48,71.6,0.93,2,0,0,8,4.97,4.33,1,6.44,23.63,0.0,79.17,1
CRI-000858,2025-01-06T14:42:00Z,airport_terminal,high,high,concrete_printing_robot,concrete_printing,day,flat,high_heat,3,88,84,387,182,57.68,32.37,5,0,0,11,5.91,4.41,1,6.45,29.07,0.0,74.78,1
CRI-000859,2025-01-06T14:51:00Z,metro_tunnel,very_high,high,material_transport_rover,material_transport,day,mixed,clear,3,100,99,2416,230,298.99,55.84,3,0,0,1,8.92,6.3,1,6.33,17.55,0.0,82.8,1
CRI-000860,2025-01-06T15:00:00Z,data_center,high,critical,concrete_printing_robot,concrete_printing,night,mixed,clear,2,98,92,549,294,44.12,84.12,2,0,1,14,3.1,3.11,0,1.66,32.23,24642.74,72.67,0
CRI-000861,2025-01-06T15:09:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,day,mixed,clear,5,33,83,46,131,25.84,6.86,4,0,0,3,3.88,2.37,1,2.79,17.97,0.0,83.08,1
CRI-000862,2025-01-06T15:18:00Z,semiconductor_fab,very_high,critical,rebar_tying_robot,rebar_tying,day,mixed,clear,3,98,97,47,211,31.13,9.12,1,0,0,3,2.79,2.82,0,4.52,11.49,61304.16,89.56,0
CRI-000863,2025-01-06T15:27:00Z,hospital,high,critical,material_transport_rover,material_transport,day,flat,high_heat,3,78,92,1159,201,127.65,23.81,1,0,0,0,2.85,2.58,1,1.5,22.76,0.0,77.24,1
CRI-000864,2025-01-06T15:36:00Z,data_center,high,critical,rebar_tying_robot,rebar_tying,night,flat,windy,4,38,96,40,27,18.78,0.89,3,0,0,0,2.3,2.3,1,2.94,17.94,0.0,82.06,1
CRI-000865,2025-01-06T15:45:00Z,airport_terminal,high,high,rebar_tying_robot,rebar_tying,day,sloped,cold,4,51,87,137,122,14.43,7.8,4,0,0,0,3.39,2.36,1,5.21,28.53,0.0,71.47,0
CRI-000866,2025-01-06T15:54:00Z,long_span_bridge,very_high,critical,inspection_drone,qa_inspection,night,flat,windy,5,62,87,19,98,104.67,2.77,5,0,0,2,6.43,7.41,0,5.94,27.31,85035.81,73.39,0
CRI-000867,2025-01-06T16:03:00Z,airport_terminal,high,high,bricklaying_robot,masonry,day,flat,clear,5,99,95,205,54,36.93,2.34,2,0,0,0,3.17,2.62,1,6.0,12.04,0.0,87.96,1
CRI-000868,2025-01-06T16:12:00Z,data_center,high,critical,inspection_drone,progress_scan,day,flat,light_rain,2,27,77,22,49,78.59,0.74,3,0,0,0,3.2,3.04,1,4.01,36.18,0.0,63.82,0
CRI-000869,2025-01-06T16:21:00Z,hospital,high,critical,bricklaying_robot,masonry,day,flat,clear,4,26,81,217,56,9.71,5.59,6,0,0,12,3.35,2.62,1,4.69,32.51,0.0,71.69,0
CRI-000870,2025-01-06T16:30:00Z,long_span_bridge,very_high,critical,inspection_drone,progress_scan,day,sloped,cloudy,2,18,95,14,101,98.33,0.76,3,0,0,7,7.33,6.58,1,3.77,37.79,0.0,64.66,0
CRI-000871,2025-01-06T16:39:00Z,semiconductor_fab,very_high,critical,material_transport_rover,material_transport,day,mixed,high_heat,4,76,82,2193,130,82.26,20.37,6,0,0,6,2.79,1.99,1,4.67,29.66,0.0,72.44,1
CRI-000872,2025-01-06T16:48:00Z,metro_tunnel,very_high,high,concrete_printing_robot,concrete_printing,night,mixed,light_rain,3,87,83,312,343,134.32,96.33,1,0,1,29,8.19,6.27,1,7.77,36.39,0.0,73.76,1
CRI-000873,2025-01-06T16:57:00Z,long_span_bridge,very_high,critical,material_transport_rover,material_transport,day,flat,clear,2,26,81,2241,213,141.69,27.52,4,0,1,0,6.2,6.88,0,2.92,34.04,48245.83,65.96,0
CRI-000874,2025-01-06T17:06:00Z,hospital,high,critical,bricklaying_robot,masonry,night,mixed,cloudy,3,75,88,125,234,35.57,15.62,1,1,0,4,2.7,2.79,0,1.18,31.94,8608.16,79.46,0
